Pk_Tournament;Player Name;Tournament Name;Round Reached;Matches Played;Points Earned;PrizePoll;categorie;country;Matches Won
1496;Ramiro Moyano;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1497;Mario Del Castillo;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1498;Miguel Lamperti;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1499;Emilio Sanchez Chamero;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1500;Daniel Santigosa Sastre;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1501;Pepe Aliaga;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1502;Simon Vasquez;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1503;Ignacio Piotto Albornoz;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1504;Javier Rico;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1505;Francisco Manuel Gil;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1506;Maximiliano Sanchez Aguero;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1507;Teodoro Zapata;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1508;Jose Jimenez Casas;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1509;Facundo Rodrigo Luis Lopez;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1510;Cristian German Gutierrez;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1511;Juan Ignacio De Pascual;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1512;Diego Garcia Garcia;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1513;Pol Hernandez Alvarez;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1514;Guillermo Collado Losada;Malaga P1;Round of 64;1;22;474500.00;P1;Spain;0
1515;Arturo Coello;Greenweez Paris Major Premier Padel;Winner;6;2000;525000.00;Major;France;6
1516;Agustin Tapia;Greenweez Paris Major Premier Padel;Winner;6;2000;525000.00;Major;France;6
1517;Federico Chingotto;Greenweez Paris Major Premier Padel;Final;6;1200;525000.00;Major;France;5
1518;Alejandro Galan;Greenweez Paris Major Premier Padel;Final;6;1200;525000.00;Major;France;5
1519;Martin Di Nenno;Greenweez Paris Major Premier Padel;Semifinals;5;720;525000.00;Major;France;4
1520;Juan Lebron;Greenweez Paris Major Premier Padel;Semifinals;5;720;525000.00;Major;France;4
1521;Miguel Yanguas;Greenweez Paris Major Premier Padel;Semifinals;5;720;525000.00;Major;France;4
1522;Franco Stupaczuk;Greenweez Paris Major Premier Padel;Semifinals;5;720;525000.00;Major;France;4
1523;Jorge Nieto;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1524;Jon Sanz;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1525;Pablo Cardona;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1526;Francisco Navarro;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1527;Jeronimo Gonzalez;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1528;Eduardo Alonso;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1529;Lucas Bergamini;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1530;Javier Garrido;Greenweez Paris Major Premier Padel;Quarterfinals;4;360;525000.00;Major;France;3
1531;Alejandro Ruiz;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1532;Alejandro Arroyo;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1533;Victor Ruiz;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1534;Carlos Daniel Gutierrez;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1535;Fernando Belasteguin;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1536;Valentino Libaak;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1537;Luciano Capra;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1538;Maximiliano Sanchez;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1539;Juan Tello;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1540;Inigo Jofre;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1541;Lucas Campagnolo;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1542;Javier Leal;Greenweez Paris Major Premier Padel;Round of 16;3;180;525000.00;Major;France;2
1543;Juanlu Esbri;Greenweez Paris Major Premier Padel;Round of 32;2;90;525000.00;Major;France;1
1544;Francisco Manuel Gil;Greenweez Paris Major Premier Padel;Round of 32;2;90;525000.00;Major;France;1
1545;Alex Chozas;Greenweez Paris Major Premier Padel;Round of 32;2;90;525000.00;Major;France;1
1546;Leandro Augsburger;Greenweez Paris Major Premier Padel;Round of 32;2;90;525000.00;Major;France;1
1547;Arturo Coello;Paris Major;Winner;6;2000;1029558.00;Major;France;6
1548;Agustin Tapia;Paris Major;Winner;6;2000;1029558.00;Major;France;6
1549;Alejandro Galan;Paris Major;Final;6;1200;1029558.00;Major;France;5
1550;Federico Chingotto;Paris Major;Final;6;1200;1029558.00;Major;France;5
1551;Franco Stupaczuk;Paris Major;Semifinals;5;720;1029558.00;Major;France;4
1552;Juan Lebron;Paris Major;Semifinals;5;720;1029558.00;Major;France;4
1553;Miguel Yanguas;Paris Major;Semifinals;5;720;1029558.00;Major;France;4
1554;Jorge Nieto;Paris Major;Semifinals;5;720;1029558.00;Major;France;4
1555;Francisco Guerrero;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1556;Javier Leal;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1557;Javier Barahona;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1558;Javier Garcia;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1559;Lucas Bergamini;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1560;Francisco Navarro;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1561;Martin Di Nenno;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1562;Leandro Augsburger;Paris Major;Quarterfinals;4;360;1029558.00;Major;France;3
1563;Jeronimo Gonzalez;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1564;Jon Sanz;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1565;Juan Tello;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1566;Pablo Cardona;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1567;Eduardo Alonso;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1568;Jairo Bautista;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1569;Inigo Jofre;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1570;Alejandro Arroyo;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1571;Jose Antonio Diestro;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1572;Juanlu Esbri;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1573;Victor Ruiz;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1574;Alejandro Ruiz Granados;Paris Major;Round of 16;3;180;1029558.00;Major;France;2
1575;Leonel Aguirre;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1576;Alex Chozas;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1577;Pablo Garcia Rodrigo;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1578;Javier Garrido;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1579;Gonzalo Rubio;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1580;Javier Ruiz;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1581;Carlos Daniel Gutierrez;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1582;Gonzalo Alfonso;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1583;Ignacio Vilariño Gestoso;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1584;Salvador Oria;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1585;David Gala Sanchez;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1586;Lucas Campagnolo;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1587;Miguel Deus;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1588;Nuno Deus;Paris Major;Round of 32;2;90;1029558.00;Major;France;1
1589;Luciano Capra;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1590;Aimar Goni Lacabe;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1591;Javier Valdes;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1592;Agustin Gutierrez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1593;Maximiliano Arce Simo;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1594;Pablo Lijo;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1595;Guillermo Collado Losada;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1596;Pol Hernandez Alvarez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1597;Maximiliano Sanchez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1598;Francisco Manuel Gil;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1599;Jose Jimenez Casas;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1600;Maximiliano Sanchez Blasco;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1601;Alonso Rodriguez Martinez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1602;Juan Ignacio Rubini;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1603;Denis Perino;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1604;Ignacio Piotto Albornoz;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1605;Javier Rico;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1606;Ignacio Sager;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1607;Mario Del Castillo;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1608;Miguel Lamperti;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1609;Teodoro Zapata;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1610;Francisco Cabeza Teres;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1611;Mario Ortega;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1612;Mario Huete Hernandez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1613;Enrique Goenaga;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1614;Luis Hernandez Quesada;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1615;Aris Patiniotis;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1616;Jesus Moya;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1617;Flavio Abbate;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1618;Manuel Castaño Salguero;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1619;Daniel Santigosa Sastre;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1620;Emilio Sanchez Chamero;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1621;Enzo Jensen Sirvent;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1622;Eduardo Agustin Torre;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1623;Facundo Dominguez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1624;Javier Martinez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1625;Anton Sans;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1626;Marc Quilez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1627;Andres Fernandez Lancha;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1628;Alvaro Cepero;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1629;Adrian Marques Berdonce;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1630;Marco Cassetta;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1631;Bastien Blanque;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1632;Johan Bergeron;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1633;Yoan Boronad;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1634;Timeo Fonteny;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1635;Diego Garcia Garcia;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1636;Jose Luis Gonzalez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1637;Alvaro Montiel Caruso;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1638;Juan Cruz Belluati;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1639;Maxime Forcin;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1640;Benjamin Tison;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1641;Antonio Fernandez;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1642;Ramiro Moyano;Paris Major;Round of 64;1;35;1029558.00;Major;France;0
1643;Arturo Coello;Qatar Major;Winner;6;2000;1029558.00;Major;Qatar;6
1644;Agustin Tapia;Qatar Major;Winner;6;2000;1029558.00;Major;Qatar;6
1645;Federico Chingotto;Qatar Major;Final;6;1200;1029558.00;Major;Qatar;5
1646;Alejandro Galan;Qatar Major;Final;6;1200;1029558.00;Major;Qatar;5
1647;Jorge Nieto;Qatar Major;Semifinals;5;720;1029558.00;Major;Qatar;4
1648;Miguel Yanguas;Qatar Major;Semifinals;5;720;1029558.00;Major;Qatar;4
1649;Javier Garrido;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1650;Martin Di Nenno;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1651;Jeronimo Gonzalez;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1652;Jon Sanz;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1653;Francisco Navarro;Qatar Major;Semifinals;5;720;1029558.00;Major;Qatar;4
1654;Lucas Bergamini;Qatar Major;Semifinals;5;720;1029558.00;Major;Qatar;4
1655;Eduardo Alonso;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1656;Alejandro Arroyo;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1657;Pablo Cardona;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1658;Leandro Augsburger;Qatar Major;Quarterfinals;4;360;1029558.00;Major;Qatar;3
1659;Alejandro Ruiz;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1660;Alex Chozas;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1661;Valentino Libaak;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1662;Juan Tello;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1663;Javier Leal;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1664;Carlos Daniel Gutierrez;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1665;Francisco Guerrero;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1666;Jairo Bautista;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1667;Lucas Campagnolo;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1668;Maximiliano Sanchez;Qatar Major;Round of 16;3;180;1029558.00;Major;Qatar;2
1669;Javier Garcia;Qatar Major;Round of 32;2;90;1029558.00;Major;Qatar;1
1670;Javier Barahona;Qatar Major;Round of 32;2;90;1029558.00;Major;Qatar;1
1671;Leonel Aguirre;Qatar Major;Round of 32;2;90;1029558.00;Major;Qatar;1
1672;Gonzalo Alfonso;Qatar Major;Round of 32;2;90;1029558.00;Major;Qatar;1
1673;Jose Antonio Diestro;Qatar Major;Round of 32;2;90;1029558.00;Major;Qatar;1
1674;Javier Ruiz;Qatar Major;Round of 32;2;90;1029558.00;Major;Qatar;1
1675;Juan Lebron;Riyadh Season Premier Padel P1;Winner;6;1000;470000.00;P1;Saudi Arabia;6
1676;Alejandro Galan;Riyadh Season Premier Padel P1;Winner;6;1000;470000.00;P1;Saudi Arabia;6
1677;Arturo Coello;Riyadh Season Premier Padel P1;Final;6;600;470000.00;P1;Saudi Arabia;5
1678;Agustin Tapia;Riyadh Season Premier Padel P1;Final;6;600;470000.00;P1;Saudi Arabia;5
1679;Franco Stupaczuk;Riyadh Season Premier Padel P1;Semifinals;5;360;470000.00;P1;Saudi Arabia;4
1680;Martin Di Nenno;Riyadh Season Premier Padel P1;Semifinals;5;360;470000.00;P1;Saudi Arabia;4
1681;Lucas Campagnolo;Riyadh Season Premier Padel P1;Semifinals;5;360;470000.00;P1;Saudi Arabia;4
1682;Agustin Gutierrez;Riyadh Season Premier Padel P1;Semifinals;5;360;470000.00;P1;Saudi Arabia;4
1683;Jorge Nieto;Riyadh Season Premier Padel P1;Quarterfinals;4;180;470000.00;P1;Saudi Arabia;3
1684;Jon Sanz;Riyadh Season Premier Padel P1;Quarterfinals;4;180;470000.00;P1;Saudi Arabia;3
1685;Miguel Yanguas;Riyadh Season Premier Padel P1;Quarterfinals;4;180;470000.00;P1;Saudi Arabia;3
1686;Javier Garrido;Riyadh Season Premier Padel P1;Quarterfinals;4;180;470000.00;P1;Saudi Arabia;3
1687;Alejandro Arroyo;Riyadh Season Premier Padel P1;Quarterfinals;4;180;470000.00;P1;Saudi Arabia;3
1688;Eduardo Alonso;Riyadh Season Premier Padel P1;Quarterfinals;4;180;470000.00;P1;Saudi Arabia;3
1689;Federico Chingotto;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1690;Jeronimo Gonzalez;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1691;Fernando Belasteguin;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1692;Luciano Capra;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1693;Alejandro Ruiz;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1694;Juan Tello;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1695;Lucas Bergamini;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1696;Victor Ruiz;Riyadh Season Premier Padel P1;Round of 16;3;90;470000.00;P1;Saudi Arabia;2
1697;Gonzalo Rubio;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1698;Maximiliano Sanchez;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1699;Ramiro Moyano;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1700;Francisco Manuel Gil;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1701;Jose Antonio Diestro;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1702;Javier Leal;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1703;Juan Cruz Belluati;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1704;Antonio Fernandez;Riyadh Season Premier Padel P1;Round of 32;2;45;470000.00;P1;Saudi Arabia;1
1705;Arturo Coello;Riyadh Season P1;Winner;6;1000;474500.00;P1;Saudi Arabia;6
1706;Agustin Tapia;Riyadh Season P1;Winner;6;1000;474500.00;P1;Saudi Arabia;6
1707;Federico Chingotto;Riyadh Season P1;Semifinals;5;360;474500.00;P1;Saudi Arabia;4
1708;Alejandro Galan;Riyadh Season P1;Semifinals;5;360;474500.00;P1;Saudi Arabia;4
1709;Franco Stupaczuk;Riyadh Season P1;Final;6;600;474500.00;P1;Saudi Arabia;5
1710;Juan Lebron;Riyadh Season P1;Final;6;600;474500.00;P1;Saudi Arabia;5
1711;Miguel Yanguas;Riyadh Season P1;Semifinals;5;360;474500.00;P1;Saudi Arabia;4
1712;Jorge Nieto;Riyadh Season P1;Semifinals;5;360;474500.00;P1;Saudi Arabia;4
1713;Martin Di Nenno;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1714;Javier Garrido;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1715;Jeronimo Gonzalez;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1716;Jon Sanz;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1717;Francisco Navarro;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1718;Lucas Bergamini;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1719;Eduardo Alonso;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1720;Alejandro Arroyo;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1721;Pablo Cardona;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1722;Leandro Augsburger;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1723;Alex Chozas;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1724;Alejandro Ruiz;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1725;Javier Leal;Riyadh Season P1;Round of 32;2;45;474500.00;P1;Saudi Arabia;1
1726;Carlos Daniel Gutierrez;Riyadh Season P1;Round of 32;2;45;474500.00;P1;Saudi Arabia;1
1727;Francisco Guerrero;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1728;Jairo Bautista;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1729;Lucas Campagnolo;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1730;Maximiliano Sanchez;Riyadh Season P1;Quarterfinals;4;180;474500.00;P1;Saudi Arabia;3
1731;Luciano Capra;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1732;Juanlu Esbri;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1733;Valentino Libaak;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1734;Juan Tello;Riyadh Season P1;Round of 16;3;90;474500.00;P1;Saudi Arabia;2
1735;Javier Garcia;Riyadh Season P1;Round of 32;2;45;474500.00;P1;Saudi Arabia;1
1736;Javier Barahona;Riyadh Season P1;Round of 32;2;45;474500.00;P1;Saudi Arabia;1
